1.02, 7.95, -5.95, -0.05, -0.02, -0.02
0.86, 8.00, -5.96, -0.05, -0.02, -0.01
0.83, 8.08, -5.91, -0.05, -0.01, 0.00
0.81, 8.03, -5.94, -0.04, -0.01, -0.00
0.83, 7.98, -5.88, -0.03, -0.01, -0.01
0.72, 8.00, -5.92, -0.02, -0.01, -0.02
0.74, 8.04, -5.94, -0.02, -0.00, -0.01
0.66, 7.99, -5.90, -0.01, -0.00, -0.01
0.67, 7.97, -5.98, -0.01, -0.00, -0.01
0.67, 7.94, -5.98, -0.01, -0.00, -0.01
0.61, 7.97, -5.94, -0.02, -0.00, -0.02
0.74, 7.98, -6.02, -0.02, -0.01, -0.01
0.67, 8.02, -5.98, -0.02, -0.01, -0.02
0.72, 8.02, -5.84, -0.03, -0.00, -0.01
0.68, 8.00, -5.93, -0.04, -0.00, -0.01
0.85, 8.02, -5.99, -0.04, -0.00, -0.01
0.81, 8.11, -6.02, -0.04, -0.01, -0.01
0.99, 8.21, -5.97, -0.04, -0.01, -0.00
0.93, 8.08, -5.97, -0.03, -0.01, -0.00
1.02, 8.16, -6.02, -0.04, -0.01, -0.00
1.04, 8.06, -5.96, -0.03, -0.01, -0.01
1.03, 8.06, -5.94, -0.03, -0.01, -0.01
1.06, 8.11, -5.97, -0.03, -0.01, -0.01
1.01, 7.99, -5.96, -0.04, -0.00, -0.01
1.01, 8.07, -5.92, -0.04, -0.00, -0.01
1.06, 8.01, -5.95, -0.05, 0.01, -0.01
1.11, 8.02, -6.00, -0.05, 0.00, -0.01
1.03, 7.99, -5.99, -0.05, 0.00, -0.00
1.05, 8.12, -5.88, -0.05, 0.00, 0.01
1.04, 8.02, -5.91, -0.04, 0.00, 0.01
1.05, 7.94, -5.93, -0.03, -0.01, -0.00
0.83, 7.93, -5.98, -0.03, -0.02, -0.01
0.82, 7.92, -5.94, -0.03, -0.02, -0.00
0.74, 7.92, -5.90, -0.03, -0.01, -0.01
0.77, 7.92, -6.03, -0.04, -0.00, -0.01
0.75, 7.99, -5.97, -0.04, 0.00, -0.02
0.66, 7.96, -5.93, -0.04, 0.01, -0.02
0.64, 7.97, -6.00, -0.04, 0.01, -0.02
0.74, 7.99, -5.87, -0.04, 0.00, -0.02
0.74, 8.01, -5.92, -0.05, -0.01, -0.02
0.76, 8.00, -5.91, -0.04, -0.01, -0.02
0.62, 8.01, -5.75, -0.05, -0.01, -0.01
0.62, 8.00, -5.90, -0.04, -0.00, -0.00
0.62, 8.08, -5.83, -0.04, -0.00, -0.00
0.69, 8.07, -5.93, -0.03, -0.01, -0.01
0.89, 8.19, -5.94, -0.02, -0.01, -0.01
0.93, 8.20, -5.93, -0.01, -0.01, -0.01
0.96, 8.11, -5.94, -0.01, -0.01, -0.01
0.95, 8.11, -5.95, -0.01, -0.00, -0.01
1.04, 8.11, -5.88, -0.01, -0.00, -0.01
0.96, 8.05, -5.91, -0.01, -0.00, -0.01
1.01, 8.05, -6.00, -0.02, -0.00, -0.01
1.05, 8.08, -5.93, -0.02, -0.01, -0.01
1.10, 8.00, -5.96, -0.02, -0.00, -0.01
1.19, 8.02, -5.97, -0.03, 0.00, -0.01
1.12, 8.00, -5.98, -0.03, -0.00, -0.00
1.11, 8.02, -5.97, -0.03, -0.00, -0.00
1.04, 8.00, -6.02, -0.03, -0.01, -0.00
1.16, 8.03, -6.03, -0.04, -0.01, 0.00
0.99, 7.98, -6.10, -0.03, -0.01, -0.00
0.97, 7.95, -5.97, -0.03, -0.01, -0.00
0.84, 7.97, -5.95, -0.03, -0.02, -0.01
0.79, 7.92, -5.98, -0.03, -0.01, -0.01
0.75, 7.91, -6.04, -0.03, -0.01, -0.02
0.72, 7.89, -5.99, -0.04, -0.00, -0.02
0.59, 7.82, -6.03, -0.04, 0.00, -0.02
0.67, 7.84, -5.96, -0.05, 0.00, -0.02
0.62, 7.88, -6.02, -0.06, -0.00, -0.02
0.59, 8.01, -5.91, -0.06, 0.00, -0.01
0.72, 8.02, -6.08, -0.05, -0.00, 0.00
0.70, 8.06, -5.90, -0.05, -0.01, -0.00
0.68, 7.99, -5.96, -0.04, -0.02, -0.01
0.68, 7.97, -5.90, -0.04, -0.02, -0.01
0.60, 7.95, -5.89, -0.04, -0.02, -0.01
0.61, 8.03, -5.97, -0.04, -0.00, -0.01
0.64, 7.98, -6.00, -0.04, 0.00, -0.02
0.84, 8.11, -5.90, -0.04, 0.00, -0.02
