0.88, 7.93, -5.88, -0.04, 0.01, -0.01
1.03, 8.12, -5.95, -0.05, 0.01, -0.01
1.13, 8.11, -5.94, -0.05, 0.00, -0.02
1.15, 8.09, -5.88, -0.04, -0.02, -0.02
1.07, 8.05, -6.02, -0.05, -0.02, -0.02
1.09, 8.01, -5.85, -0.06, -0.02, -0.01
1.03, 8.05, -5.97, -0.06, -0.02, -0.01
1.05, 8.07, -5.85, -0.07, -0.01, -0.01
1.11, 8.14, -5.89, -0.07, -0.00, -0.02
1.16, 8.13, -5.89, -0.08, 0.00, -0.02
1.16, 8.19, -5.80, -0.07, 0.01, -0.02
1.14, 8.21, -5.83, -0.07, 0.01, -0.01
1.14, 8.19, -5.76, -0.07, 0.01, -0.01
1.11, 8.18, -5.76, -0.06, 0.01, -0.01
1.06, 8.15, -5.73, -0.06, 0.01, 0.00
1.03, 8.19, -5.74, -0.04, 0.01, 0.01
1.09, 8.18, -5.67, -0.04, 0.01, 0.01
1.05, 8.18, -5.69, -0.02, -0.00, 0.01
1.02, 8.05, -5.70, -0.02, -0.01, 0.01
0.94, 8.02, -5.67, -0.02, -0.01, 0.01
0.87, 8.04, -5.80, -0.01, -0.02, -0.00
0.80, 8.03, -5.80, -0.01, -0.02, -0.01
0.79, 8.07, -5.75, -0.01, -0.01, -0.01
0.72, 8.05, -5.87, -0.00, -0.01, -0.03
0.75, 8.02, -5.84, -0.00, -0.00, -0.04
0.76, 8.00, -5.87, -0.00, -0.00, -0.04
0.76, 8.04, -5.92, -0.00, 0.01, -0.04
0.76, 8.03, -5.91, -0.01, 0.01, -0.03
0.89, 8.07, -5.86, -0.01, 0.00, -0.03
0.92, 8.00, -5.84, -0.02, -0.00, -0.03
0.91, 8.08, -5.79, -0.02, -0.01, -0.01
1.04, 8.15, -5.94, -0.02, -0.01, -0.00
0.96, 8.15, -5.90, -0.03, -0.01, -0.00
1.02, 8.20, -5.90, -0.02, -0.01, -0.00
1.01, 8.05, -5.89, -0.02, 0.00, -0.01
1.15, 8.00, -5.86, -0.03, 0.01, -0.01
1.15, 7.95, -5.78, -0.05, 0.01, -0.01
1.24, 8.02, -5.83, -0.05, 0.01, -0.01
1.33, 8.12, -5.78, -0.05, 0.01, -0.00
1.32, 8.21, -5.91, -0.05, 0.00, -0.00
1.38, 8.14, -5.85, -0.04, -0.02, -0.01
1.26, 8.11, -5.90, -0.04, -0.03, -0.02
1.21, 8.08, -5.95, -0.03, -0.02, -0.02
1.18, 8.04, -5.92, -0.03, -0.01, -0.03
0.98, 7.98, -5.91, -0.03, -0.00, -0.05
1.07, 7.96, -5.84, -0.04, 0.00, -0.06
0.89, 7.92, -5.83, -0.05, 0.01, -0.06
0.95, 8.00, -5.94, -0.05, 0.01, -0.05
